full_code	short_code	description	type	n	n_cases	n_controls	source	main_source	file_name	file_sha1	box_share_url	wget_command
I9_HEARTFAIL-Heart_failurestrict	I9_HEARTFAIL	Heart failure,strict	categorical	361194	1405	359789	UK Biobank	Rapid GWAS Project	smultixcan_I9_HEARTFAIL_ccn30.tsv.gz	800dc8ae309fc95e60d2aaccbaf997ffbb3c060f	https://uchicago.box.com/shared/static/wt61ljrpzb2jrdshd5o96kvzep6hjtwx.gz	wget https://uchicago.box.com/shared/static/wt61ljrpzb2jrdshd5o96kvzep6hjtwx.gz -O smultixcan_I9_HEARTFAIL_ccn30.tsv.gz
I9_HEARTFAIL_NS-Heart_failure_not_strict	I9_HEARTFAIL_NS	Heart failure, not strict	categorical	361194	1405	359789	UK Biobank	Rapid GWAS Project	smultixcan_I9_HEARTFAIL_NS_ccn30.tsv.gz	800dc8ae309fc95e60d2aaccbaf997ffbb3c060f	https://uchicago.box.com/shared/static/36a7lkytqvde6ysu1x250t6zho41luue.gz	wget https://uchicago.box.com/shared/static/36a7lkytqvde6ysu1x250t6zho41luue.gz -O smultixcan_I9_HEARTFAIL_NS_ccn30.tsv.gz
I9_HYPERTENSION-Hypertensive_diseases	I9_HYPERTENSION	Hypertensive diseases	categorical	361194	1313	359881	UK Biobank	Rapid GWAS Project	smultixcan_I9_HYPERTENSION_ccn30.tsv.gz	8c77c18f4983af794581eb0ef748ef514ee0eb7a	https://uchicago.box.com/shared/static/gurqs38myb9urnfgj7u654f2ommrx5ya.gz	wget https://uchicago.box.com/shared/static/gurqs38myb9urnfgj7u654f2ommrx5ya.gz -O smultixcan_I9_HYPERTENSION_ccn30.tsv.gz
I9_HYPTENS-Hypertension	I9_HYPTENS	Hypertension	categorical	361194	1237	359957	UK Biobank	Rapid GWAS Project	smultixcan_I9_HYPTENS_ccn30.tsv.gz	1e0a17249347206c03a91b2ab47d0c438fb8415c	https://uchicago.box.com/shared/static/v1cx0vauhsvi2nq15dml38wwkv2050ak.gz	wget https://uchicago.box.com/shared/static/v1cx0vauhsvi2nq15dml38wwkv2050ak.gz -O smultixcan_I9_HYPTENS_ccn30.tsv.gz
I9_HYPTENSHR-Hypertensive_heart_andor_renal_disease	I9_HYPTENSHR	Hypertensive heart and/or renal disease	categorical	361194	376	360818	UK Biobank	Rapid GWAS Project	smultixcan_I9_HYPTENSHR_ccn30.tsv.gz	2bc5b44bb38dc39f154d41d8bf0c62584aa2a0d0	https://uchicago.box.com/shared/static/mdnl0ql20ulwvgl3ngkoblapsx2fwjoj.gz	wget https://uchicago.box.com/shared/static/mdnl0ql20ulwvgl3ngkoblapsx2fwjoj.gz -O smultixcan_I9_HYPTENSHR_ccn30.tsv.gz
I9_HYPTENSPREG-Hypertension_complicating_pregnancy_childbirth_and_the_puerperium	I9_HYPTENSPREG	Hypertension complicating pregnancy, childbirth, and the puerperium	categorical	361194	743	360451	UK Biobank	Rapid GWAS Project	smultixcan_I9_HYPTENSPREG_ccn30.tsv.gz	62fefc1a8a7fb80e9f83ad5470a4298257f701ec	https://uchicago.box.com/shared/static/udhnz5lnqvd95yw2ucew4hqd1vrc39j7.gz	wget https://uchicago.box.com/shared/static/udhnz5lnqvd95yw2ucew4hqd1vrc39j7.gz -O smultixcan_I9_HYPTENSPREG_ccn30.tsv.gz
I9_IHD-Ischaemic_heart_disease_wide_definition	I9_IHD	Ischaemic heart disease, wide definition	categorical	361194	20857	340337	UK Biobank	Rapid GWAS Project	smultixcan_I9_IHD_ccn30.tsv.gz	08e2708d7efd15d63ca7a5d3e35a9f279cb9185a	https://uchicago.box.com/shared/static/gqw20pqwhpveq80gnp4jz2nz9gr4d23b.gz	wget https://uchicago.box.com/shared/static/gqw20pqwhpveq80gnp4jz2nz9gr4d23b.gz -O smultixcan_I9_IHD_ccn30.tsv.gz
I9_INTRACRA-Nontraumatic_intracranial_haemmorrhage	I9_INTRACRA	Nontraumatic intracranial haemmorrhage	categorical	361194	1253	359941	UK Biobank	Rapid GWAS Project	smultixcan_I9_INTRACRA_ccn30.tsv.gz	52f5fdb56441952377e30931acdf2bbbf3ca3304	https://uchicago.box.com/shared/static/yao9m96oovql8354ofldqwh29guub6ft.gz	wget https://uchicago.box.com/shared/static/yao9m96oovql8354ofldqwh29guub6ft.gz -O smultixcan_I9_INTRACRA_ccn30.tsv.gz
I9_K_CARDIAC-Death_due_to_cardiac_causes	I9_K_CARDIAC	Death due to cardiac causes	categorical	361194	1597	359597	UK Biobank	Rapid GWAS Project	smultixcan_I9_K_CARDIAC_ccn30.tsv.gz	457f38921907588828d65e9725fb23b1d43afdac	https://uchicago.box.com/shared/static/tdljjcyq7dvus39rj894b0gtejyya7zk.gz	wget https://uchicago.box.com/shared/static/tdljjcyq7dvus39rj894b0gtejyya7zk.gz -O smultixcan_I9_K_CARDIAC_ccn30.tsv.gz
I9_LBBB-Left_bundlebranch_block	I9_LBBB	Left bundle-branch block	categorical	361194	138	361056	UK Biobank	Rapid GWAS Project	smultixcan_I9_LBBB_ccn30.tsv.gz	1c08357870a497f3a22d57ab7e38240f9858fc68	https://uchicago.box.com/shared/static/nn1q4onjje4kgmi7kojvddi8f0bdbv6x.gz	wget https://uchicago.box.com/shared/static/nn1q4onjje4kgmi7kojvddi8f0bdbv6x.gz -O smultixcan_I9_LBBB_ccn30.tsv.gz
I9_MI-Myocardial_infarction	I9_MI	Myocardial infarction	categorical	361194	7018	354176	UK Biobank	Rapid GWAS Project	smultixcan_I9_MI_ccn30.tsv.gz	602f677db190f2af25eb1f93949fbd189f65cae1	https://uchicago.box.com/shared/static/g1yptk1sppi7mcgvxl65cv2ggd1g6l9o.gz	wget https://uchicago.box.com/shared/static/g1yptk1sppi7mcgvxl65cv2ggd1g6l9o.gz -O smultixcan_I9_MI_ccn30.tsv.gz
I9_MI_STRICT-Myocardial_infarction_strict	I9_MI_STRICT	Myocardial infarction, strict	categorical	361194	7018	354176	UK Biobank	Rapid GWAS Project	smultixcan_I9_MI_STRICT_ccn30.tsv.gz	602f677db190f2af25eb1f93949fbd189f65cae1	https://uchicago.box.com/shared/static/xb3ft3poyowqy1sln4y7ljj9524wob48.gz	wget https://uchicago.box.com/shared/static/xb3ft3poyowqy1sln4y7ljj9524wob48.gz -O smultixcan_I9_MI_STRICT_ccn30.tsv.gz
I9_NONRHEVALV-Nonrheumatic_valve_diseases	I9_NONRHEVALV	Non-rheumatic valve diseases	categorical	361194	1606	359588	UK Biobank	Rapid GWAS Project	smultixcan_I9_NONRHEVALV_ccn30.tsv.gz	fe678bee5c45dd53a74b9be43b0ad25fcab47789	https://uchicago.box.com/shared/static/wxlg4lbsxe4xloiepqxma22qp44xouct.gz	wget https://uchicago.box.com/shared/static/wxlg4lbsxe4xloiepqxma22qp44xouct.gz -O smultixcan_I9_NONRHEVALV_ccn30.tsv.gz
I9_OTHILLHEART-Other_or_illdefined_heart_diseases	I9_OTHILLHEART	Other or ill-defined heart diseases	categorical	361194	335	360859	UK Biobank	Rapid GWAS Project	smultixcan_I9_OTHILLHEART_ccn30.tsv.gz	845cb58daceb20f565c4126fbd4b1afb3e02f3c9	https://uchicago.box.com/shared/static/nsy6bqskadnhcdvfczdpnjyg2atlnqlx.gz	wget https://uchicago.box.com/shared/static/nsy6bqskadnhcdvfczdpnjyg2atlnqlx.gz -O smultixcan_I9_OTHILLHEART_ccn30.tsv.gz
I9_OTHOTH-Other_other_unspecified_disorders_of_the_circulatory_system	I9_OTHOTH	Other other unspecified disorders of the circulatory system	categorical	361194	141	361053	UK Biobank	Rapid GWAS Project	smultixcan_I9_OTHOTH_ccn30.tsv.gz	ffe76d310e191834ea27d049f048b1f90aae2d61	https://uchicago.box.com/shared/static/nnb4jww0ld89j59oge7v3ss3v4ujorvw.gz	wget https://uchicago.box.com/shared/static/nnb4jww0ld89j59oge7v3ss3v4ujorvw.gz -O smultixcan_I9_OTHOTH_ccn30.tsv.gz
I9_PAD-Peripheral_artery_disease	I9_PAD	Peripheral artery disease	categorical	361194	1230	359964	UK Biobank	Rapid GWAS Project	smultixcan_I9_PAD_ccn30.tsv.gz	691716204d63d72db6c749c75c85c15a2d8f3a32	https://uchicago.box.com/shared/static/pzg12jucsy9zok33oacvkyh4ao0g1kms.gz	wget https://uchicago.box.com/shared/static/pzg12jucsy9zok33oacvkyh4ao0g1kms.gz -O smultixcan_I9_PAD_ccn30.tsv.gz
I9_PERICARD-Pericarditis	I9_PERICARD	Pericarditis	categorical	361194	155	361039	UK Biobank	Rapid GWAS Project	smultixcan_I9_PERICARD_ccn30.tsv.gz	33eae1e153af78db133ce088352e850fcb8a7684	https://uchicago.box.com/shared/static/zs1a0w92rreo8ctw22g7odgpu6xmz04r.gz	wget https://uchicago.box.com/shared/static/zs1a0w92rreo8ctw22g7odgpu6xmz04r.gz -O smultixcan_I9_PERICARD_ccn30.tsv.gz
I9_PHLETHROMBDVTLOW-DVT_of_lower_extremities	I9_PHLETHROMBDVTLOW	DVT of lower extremities	categorical	361194	2116	359078	UK Biobank	Rapid GWAS Project	smultixcan_I9_PHLETHROMBDVTLOW_ccn30.tsv.gz	70b403ca4e82e9aa589d6c4451bf4853d573563e	https://uchicago.box.com/shared/static/os7r1nxg1msb4og59g2ftfiljmzvf2nx.gz	wget https://uchicago.box.com/shared/static/os7r1nxg1msb4og59g2ftfiljmzvf2nx.gz -O smultixcan_I9_PHLETHROMBDVTLOW_ccn30.tsv.gz
I9_PULMOTHHD-Other_pulmonary_heartvessel_disease	I9_PULMOTHHD	Other pulmonary heart/vessel disease	categorical	361194	167	361027	UK Biobank	Rapid GWAS Project	smultixcan_I9_PULMOTHHD_ccn30.tsv.gz	a96ceb820e843eddc54ee9f4b5b1b04fea5417fd	https://uchicago.box.com/shared/static/ofav7msj5y88sm6o736s1aepqvribse5.gz	wget https://uchicago.box.com/shared/static/ofav7msj5y88sm6o736s1aepqvribse5.gz -O smultixcan_I9_PULMOTHHD_ccn30.tsv.gz
I9_RHEUFEV-Rheumatic_fever_incl_heart_disease	I9_RHEUFEV	Rheumatic fever incl heart disease	categorical	361194	434	360760	UK Biobank	Rapid GWAS Project	smultixcan_I9_RHEUFEV_ccn30.tsv.gz	e2c617234d1b578d557b7ae044a37b3722233f67	https://uchicago.box.com/shared/static/fz3ztjhbjrffdbhowuy75tg58b11ik44.gz	wget https://uchicago.box.com/shared/static/fz3ztjhbjrffdbhowuy75tg58b11ik44.gz -O smultixcan_I9_RHEUFEV_ccn30.tsv.gz
I9_RHEUVALV-Rheumatic_valve_diseases	I9_RHEUVALV	Rheumatic valve diseases	categorical	361194	427	360767	UK Biobank	Rapid GWAS Project	smultixcan_I9_RHEUVALV_ccn30.tsv.gz	bebae591a137a50fd815da16ff0569e415d05844	https://uchicago.box.com/shared/static/xms2vudpc9mmig2fyhfbslrs0vk47p8y.gz	wget https://uchicago.box.com/shared/static/xms2vudpc9mmig2fyhfbslrs0vk47p8y.gz -O smultixcan_I9_RHEUVALV_ccn30.tsv.gz
I9_STR-Stroke_excluding_SAH	I9_STR	Stroke, excluding SAH	categorical	361194	3832	357362	UK Biobank	Rapid GWAS Project	smultixcan_I9_STR_ccn30.tsv.gz	fbda70d9f1dd51d1d389e3464e55e28afb47c220	https://uchicago.box.com/shared/static/fxnxleq4q7hiixeoa71tmro7yyphvoat.gz	wget https://uchicago.box.com/shared/static/fxnxleq4q7hiixeoa71tmro7yyphvoat.gz -O smultixcan_I9_STR_ccn30.tsv.gz
I9_STR_EXH-Ischaemic_Stroke_excluding_all_haemorrhages	I9_STR_EXH	Ischaemic Stroke, excluding all haemorrhages	categorical	361194	3314	357880	UK Biobank	Rapid GWAS Project	smultixcan_I9_STR_EXH_ccn30.tsv.gz	d9f94c777777c694ead986c55a582ab2409a3c4d	https://uchicago.box.com/shared/static/6r10lpz3itnb8s084ti8mwfgekzrq0op.gz	wget https://uchicago.box.com/shared/static/6r10lpz3itnb8s084ti8mwfgekzrq0op.gz -O smultixcan_I9_STR_EXH_ccn30.tsv.gz
I9_STR_SAH-Stroke_including_SAH	I9_STR_SAH	Stroke, including SAH	categorical	361194	4484	356710	UK Biobank	Rapid GWAS Project	smultixcan_I9_STR_SAH_ccn30.tsv.gz	e54439c7d07a04be28a54e06127775b99b6e4810	https://uchicago.box.com/shared/static/zhkk5t5einyfhz6tfthh3mwxikyc1jrt.gz	wget https://uchicago.box.com/shared/static/zhkk5t5einyfhz6tfthh3mwxikyc1jrt.gz -O smultixcan_I9_STR_SAH_ccn30.tsv.gz
I9_UAP-Unstable_angina_pectoris	I9_UAP	Unstable angina pectoris	categorical	361194	3439	357755	UK Biobank	Rapid GWAS Project	smultixcan_I9_UAP_ccn30.tsv.gz	14774d079d6b224eed779551b460179683528350	https://uchicago.box.com/shared/static/bnconuggc5itv4ei50qzbr7kqv1owtb5.gz	wget https://uchicago.box.com/shared/static/bnconuggc5itv4ei50qzbr7kqv1owtb5.gz -O smultixcan_I9_UAP_ccn30.tsv.gz
I9_VASCINT-Vascular_diseases_of_the_intestine	I9_VASCINT	Vascular diseases of the intestine	categorical	361194	272	360922	UK Biobank	Rapid GWAS Project	smultixcan_I9_VASCINT_ccn30.tsv.gz	0f6602bdaba72bf5eabc4ecfe0b138fa73e8014c	https://uchicago.box.com/shared/static/qon4di7fok32ueedk9canh3gy7cynoux.gz	wget https://uchicago.box.com/shared/static/qon4di7fok32ueedk9canh3gy7cynoux.gz -O smultixcan_I9_VASCINT_ccn30.tsv.gz
I9_VTE-Venous_thromboembolism	I9_VTE	Venous thromboembolism	categorical	361194	4620	356574	UK Biobank	Rapid GWAS Project	smultixcan_I9_VTE_ccn30.tsv.gz	8d1fbf95ea05b295cbdeda9979a3d9165daf899b	https://uchicago.box.com/shared/static/78ugz50fdmd2vair27bapg3fs1bhk7tm.gz	wget https://uchicago.box.com/shared/static/78ugz50fdmd2vair27bapg3fs1bhk7tm.gz -O smultixcan_I9_VTE_ccn30.tsv.gz
IBD.EUR.Crohns_Disease	IBD.EUR.Crohns_Disease	Crohns Disease	binary	20833	5956	14877	IBD	GTEX GWAS	IBD.EUR.Crohns_Disease_smultixcan_imputed_gwas_gtexv8mashr_ccn30.txt.gz	e8d7eb72c25746e9df5f260c1e82df375b926065	https://uchicago.box.com/shared/static/3oktndrt135k2f3bjnwi6eddrbz214a3.gz	wget https://uchicago.box.com/shared/static/3oktndrt135k2f3bjnwi6eddrbz214a3.gz -O IBD.EUR.Crohns_Disease_smultixcan_imputed_gwas_gtexv8mashr_ccn30.txt.gz
IBD.EUR.Inflammatory_Bowel_Disease	IBD.EUR.Inflammatory_Bowel_Disease	Inflammatory Bowel Disease	binary	34652	12882	21770	IBD	GTEX GWAS	IBD.EUR.Inflammatory_Bowel_Disease_smultixcan_imputed_gwas_gtexv8mashr_ccn30.txt.gz	9714872ba674836094f8baa6e1275ee5cedc2444	https://uchicago.box.com/shared/static/8uzai3alixqeoxauo9d99lfe2m6h7cy2.gz	wget https://uchicago.box.com/shared/static/8uzai3alixqeoxauo9d99lfe2m6h7cy2.gz -O IBD.EUR.Inflammatory_Bowel_Disease_smultixcan_imputed_gwas_gtexv8mashr_ccn30.txt.gz
IBD.EUR.Ulcerative_Colitis	IBD.EUR.Ulcerative_Colitis	Ulcerative Colitis	binary	27432	6968	20464	IBD	GTEX GWAS	IBD.EUR.Ulcerative_Colitis_smultixcan_imputed_gwas_gtexv8mashr_ccn30.txt.gz	9055b5ac453d24b96f836e735ddee14300ce5f58	https://uchicago.box.com/shared/static/wq4n2bu017dl9lgb2imx0rxu9i9ejluu.gz	wget https://uchicago.box.com/shared/static/wq4n2bu017dl9lgb2imx0rxu9i9ejluu.gz -O IBD.EUR.Ulcerative_Colitis_smultixcan_imputed_gwas_gtexv8mashr_ccn30.txt.gz
IBD_BACT_INTEST_INFECTIONS-Bacterial_intestinal_infections_IBD_comorbidities	IBD_BACT_INTEST_INFECTIONS	Bacterial intestinal infections, IBD co-morbidities	categorical	361194	924	360270	UK Biobank	Rapid GWAS Project	smultixcan_IBD_BACT_INTEST_INFECTIONS_ccn30.tsv.gz	41cc42cc2ea8fd460fa1236e0b5c33822409a61b	https://uchicago.box.com/shared/static/zqifgltlnxd2uhaesge7rmc6efufu90b.gz	wget https://uchicago.box.com/shared/static/zqifgltlnxd2uhaesge7rmc6efufu90b.gz -O smultixcan_IBD_BACT_INTEST_INFECTIONS_ccn30.tsv.gz
IBD_ENDOMETRIOSIS-Endometriosis_IBD_comorbidity	IBD_ENDOMETRIOSIS	Endometriosis, IBD co-morbidity	categorical	361194	1516	359678	UK Biobank	Rapid GWAS Project	smultixcan_IBD_ENDOMETRIOSIS_ccn30.tsv.gz	7ef5cde6f8a70bfc2400baec17d6519191232079	https://uchicago.box.com/shared/static/k6g5jfl3dvfgquzdzy4ajjvhbx71kzua.gz	wget https://uchicago.box.com/shared/static/k6g5jfl3dvfgquzdzy4ajjvhbx71kzua.gz -O smultixcan_IBD_ENDOMETRIOSIS_ccn30.tsv.gz
IBD_PULM-Respiratory_diseases_principally_affecting_the_interstitium_IBD_comorbidites	IBD_PULM	Respiratory diseases principally affecting the interstitium, IBD co-morbidites	categorical	361194	481	360713	UK Biobank	Rapid GWAS Project	smultixcan_IBD_PULM_ccn30.tsv.gz	5131352294c14dfb1346ad13dab3c38077cd3424	https://uchicago.box.com/shared/static/3gkz8ypr6uwsg5cvglsb73iiv6j1tt0m.gz	wget https://uchicago.box.com/shared/static/3gkz8ypr6uwsg5cvglsb73iiv6j1tt0m.gz -O smultixcan_IBD_PULM_ccn30.tsv.gz
IBD_VIRAL_HEPATITIS-Viral_hepatitis_IBD_comorbidity	IBD_VIRAL_HEPATITIS	Viral hepatitis, IBD co-morbidity	categorical	361194	224	360970	UK Biobank	Rapid GWAS Project	smultixcan_IBD_VIRAL_HEPATITIS_ccn30.tsv.gz	2243fb977dc53dc2dbebebba9155a29744f4708c	https://uchicago.box.com/shared/static/4emvpz0h1fmpg3w2lv6tnmwf0rwqs4pl.gz	wget https://uchicago.box.com/shared/static/4emvpz0h1fmpg3w2lv6tnmwf0rwqs4pl.gz -O smultixcan_IBD_VIRAL_HEPATITIS_ccn30.tsv.gz
ICDMAIN_ANY_ENTRY-Any_ICDMAIN_event_in_hilmo_or_causes_of_death	ICDMAIN_ANY_ENTRY	Any ICDMAIN event in hilmo or causes of death	categorical	361194	282009	79185	UK Biobank	Rapid GWAS Project	smultixcan_ICDMAIN_ANY_ENTRY_ccn30.tsv.gz	5c5085e18b6a9dd02653a7224dd7dab1c10d166e	https://uchicago.box.com/shared/static/wgng93k7byb3ea7foy528sq5blmlzl7o.gz	wget https://uchicago.box.com/shared/static/wgng93k7byb3ea7foy528sq5blmlzl7o.gz -O smultixcan_ICDMAIN_ANY_ENTRY_ccn30.tsv.gz
IGAP_Alzheimer	IGAP_Alzheimer	Alzheimers Disease	binary	54162	17008	37154	IGAP	GTEX GWAS	IGAP_Alzheimer_smultixcan_imputed_gwas_gtexv8mashr_ccn30.txt.gz	bb6dbd6d8d07c9e76a8d823d9cc8bc9dafc96bd1	https://uchicago.box.com/shared/static/ot2qqkdqh15u1q4v9y7fe2qfpsciuliq.gz	wget https://uchicago.box.com/shared/static/ot2qqkdqh15u1q4v9y7fe2qfpsciuliq.gz -O IGAP_Alzheimer_smultixcan_imputed_gwas_gtexv8mashr_ccn30.txt.gz
III_BLOOD_IMMUN-Diseases_of_the_blood_and_bloodforming_organs_and_certain_disorders_involving_the_immune_mechanism	III_BLOOD_IMMUN	Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism	categorical	361194	10095	351099	UK Biobank	Rapid GWAS Project	smultixcan_III_BLOOD_IMMUN_ccn30.tsv.gz	b73e5830caef37ef7e8a842697df1580efdc9711	https://uchicago.box.com/shared/static/ltfvttcf8n9unojqxb1jqu2qebszn82x.gz	wget https://uchicago.box.com/shared/static/ltfvttcf8n9unojqxb1jqu2qebszn82x.gz -O smultixcan_III_BLOOD_IMMUN_ccn30.tsv.gz
II_NEOPLASM-Neoplasms	II_NEOPLASM	Neoplasms	categorical	361194	70178	291016	UK Biobank	Rapid GWAS Project	smultixcan_II_NEOPLASM_ccn30.tsv.gz	7561b7d54de66f7bdc36924e683c4a7124658769	https://uchicago.box.com/shared/static/8k7vxdn5qkr9p5xo1tfg1ac4zxymcoy8.gz	wget https://uchicago.box.com/shared/static/8k7vxdn5qkr9p5xo1tfg1ac4zxymcoy8.gz -O smultixcan_II_NEOPLASM_ccn30.tsv.gz
ILD_DIFF_DG-ILD_differential_diagnosis	ILD_DIFF_DG	ILD differential diagnosis	categorical	361194	26710	334484	UK Biobank	Rapid GWAS Project	smultixcan_ILD_DIFF_DG_ccn30.tsv.gz	35496c0ac5dcd6bd61165aececf4e72730d15253	https://uchicago.box.com/shared/static/2efthigzojxo1hfgkgs7613obzd387fq.gz	wget https://uchicago.box.com/shared/static/2efthigzojxo1hfgkgs7613obzd387fq.gz -O smultixcan_ILD_DIFF_DG_ccn30.tsv.gz
IMMUNOBASE_Systemic_lupus_erythematosus_hg19	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	Systemic Lupus Erythematosus	binary	23210	7219	15991	IMMUNOBASE	GTEX GWAS	IMMUNOBASE_Systemic_lupus_erythematosus_hg19_smultixcan_imputed_gwas_gtexv8mashr_ccn30.txt.gz	3971e920daa9957231e9c1225575ef4ae77f36bc	https://uchicago.box.com/shared/static/sljdld7c2o2h3qhyl70tvsn8sk72nqwl.gz	wget https://uchicago.box.com/shared/static/sljdld7c2o2h3qhyl70tvsn8sk72nqwl.gz -O IMMUNOBASE_Systemic_lupus_erythematosus_hg19_smultixcan_imputed_gwas_gtexv8mashr_ccn30.txt.gz
INFLUENZA-All_influenza_not_pneumonia	INFLUENZA	All influenza (not pneumonia)	categorical	361194	147	361047	UK Biobank	Rapid GWAS Project	smultixcan_INFLUENZA_ccn30.tsv.gz	af10badf2e5c23242e6cc26838b5a35098384ca5	https://uchicago.box.com/shared/static/t94xgab9awj9qxckrc1yc9cyj26waa4o.gz	wget https://uchicago.box.com/shared/static/t94xgab9awj9qxckrc1yc9cyj26waa4o.gz -O smultixcan_INFLUENZA_ccn30.tsv.gz
IPF-Idiopathic_pulmonary_fibrosis_attempt_to_specificity	IPF	Idiopathic pulmonary fibrosis (attempt to specificity)	categorical	361194	338	360856	UK Biobank	Rapid GWAS Project	smultixcan_IPF_ccn30.tsv.gz	d658528b51e4175550bffeb6c0f54e0d017a1609	https://uchicago.box.com/shared/static/puf4vqgznvztizom6mjr7kymjgdbjf10.gz	wget https://uchicago.box.com/shared/static/puf4vqgznvztizom6mjr7kymjgdbjf10.gz -O smultixcan_IPF_ccn30.tsv.gz
IV_ENDOCRIN_NUTRIT-Endocrine_nutritional_and_metabolic_diseases	IV_ENDOCRIN_NUTRIT	Endocrine, nutritional and metabolic diseases	categorical	361194	7218	353976	UK Biobank	Rapid GWAS Project	smultixcan_IV_ENDOCRIN_NUTRIT_ccn30.tsv.gz	323b50505c5409c3ed941268e120c54f97880a2a	https://uchicago.box.com/shared/static/vew9c7tvgn945mk0b5khcu2sca63kvkr.gz	wget https://uchicago.box.com/shared/static/vew9c7tvgn945mk0b5khcu2sca63kvkr.gz -O smultixcan_IV_ENDOCRIN_NUTRIT_ccn30.tsv.gz
IX_CIRCULATORY-Diseases_of_the_circulatory_system	IX_CIRCULATORY	Diseases of the circulatory system	categorical	361194	60504	300690	UK Biobank	Rapid GWAS Project	smultixcan_IX_CIRCULATORY_ccn30.tsv.gz	4692178eba206800329db846a3f33a54e8568296	https://uchicago.box.com/shared/static/s8qpglga4zi7xhodax7yubaigiexg3gk.gz	wget https://uchicago.box.com/shared/static/s8qpglga4zi7xhodax7yubaigiexg3gk.gz -O smultixcan_IX_CIRCULATORY_ccn30.tsv.gz
I_INFECT_PARASIT-Certain_infectious_and_parasitic_diseases	I_INFECT_PARASIT	Certain infectious and parasitic diseases (I_INFECT_PARASIT)	categorical	361194	9297	351897	UK Biobank	Rapid GWAS Project	smultixcan_I_INFECT_PARASIT_ccn30.tsv.gz	f91789bf2cea3aa432579e8499b0f341e98ee9bf	https://uchicago.box.com/shared/static/ixsjw5ue07xfn0f3mz8k8419q7mt7rps.gz	wget https://uchicago.box.com/shared/static/ixsjw5ue07xfn0f3mz8k8419q7mt7rps.gz -O smultixcan_I_INFECT_PARASIT_ccn30.tsv.gz
J01-Diagnoses_main_ICD10_J01_Acute_sinusitis	J01	Diagnoses - main ICD10: J01 Acute sinusitis	categorical	361194	112	361082	UK Biobank	Rapid GWAS Project	smultixcan_J01_ccn30.tsv.gz	a41edb3830f47895cd739c83f42dc0362469fa05	https://uchicago.box.com/shared/static/ply20ed28nb9cthmmt0jkpeyg9kr3jz8.gz	wget https://uchicago.box.com/shared/static/ply20ed28nb9cthmmt0jkpeyg9kr3jz8.gz -O smultixcan_J01_ccn30.tsv.gz
J02-Diagnoses_main_ICD10_J02_Acute_pharyngitis	J02	Diagnoses - main ICD10: J02 Acute pharyngitis	categorical	361194	341	360853	UK Biobank	Rapid GWAS Project	smultixcan_J02_ccn30.tsv.gz	5a5804ffb6b96e301a3f9287715b6bf1e13e8a6f	https://uchicago.box.com/shared/static/fyv4313eua9nn2srh6uwumappklh2c5t.gz	wget https://uchicago.box.com/shared/static/fyv4313eua9nn2srh6uwumappklh2c5t.gz -O smultixcan_J02_ccn30.tsv.gz
J03-Diagnoses_main_ICD10_J03_Acute_tonsillitis	J03	Diagnoses - main ICD10: J03 Acute tonsillitis	categorical	361194	405	360789	UK Biobank	Rapid GWAS Project	smultixcan_J03_ccn30.tsv.gz	c328b216110de0fad06a00aec5eb2f9a50fb7aea	https://uchicago.box.com/shared/static/g377qro5o1plwunsynw7x40qga77k06m.gz	wget https://uchicago.box.com/shared/static/g377qro5o1plwunsynw7x40qga77k06m.gz -O smultixcan_J03_ccn30.tsv.gz
J06-Diagnoses_main_ICD10_J06_Acute_upper_respiratory_infections_of_multiple_and_unspecified_sites	J06	Diagnoses - main ICD10: J06 Acute upper respiratory infections of multiple and unspecified sites	categorical	361194	356	360838	UK Biobank	Rapid GWAS Project	smultixcan_J06_ccn30.tsv.gz	8eaba6626c7d803837255c306a2a78f3013fe410	https://uchicago.box.com/shared/static/tetagvn0jx0411euc52ihnvezvpx1oct.gz	wget https://uchicago.box.com/shared/static/tetagvn0jx0411euc52ihnvezvpx1oct.gz -O smultixcan_J06_ccn30.tsv.gz
J10_ASTHMA-Asthma	J10_ASTHMA	Asthma	categorical	361194	1993	359201	UK Biobank	Rapid GWAS Project	smultixcan_J10_ASTHMA_ccn30.tsv.gz	bdf679e6d4b442ce20d5b8a56b4c2769caf75e4b	https://uchicago.box.com/shared/static/zvnrm5mua7kgm0jedicr9t98viluksh0.gz	wget https://uchicago.box.com/shared/static/zvnrm5mua7kgm0jedicr9t98viluksh0.gz -O smultixcan_J10_ASTHMA_ccn30.tsv.gz
J10_EXTERLUNG-Lung_diseases_due_to_external_agents	J10_EXTERLUNG	Lung diseases due to external agents	categorical	361194	281	360913	UK Biobank	Rapid GWAS Project	smultixcan_J10_EXTERLUNG_ccn30.tsv.gz	237250c96717d3e21f6e9930d3b275d5351eb746	https://uchicago.box.com/shared/static/ov41y39akgfimqco8usfqfvapnkyeg7s.gz	wget https://uchicago.box.com/shared/static/ov41y39akgfimqco8usfqfvapnkyeg7s.gz -O smultixcan_J10_EXTERLUNG_ccn30.tsv.gz
